,进水流量,进水COD,进水SS,进水TP,进水TN,进水NH3,进水温度,进水ph,MLSS_2#A,MLSS_2#B,MLSS_3#,DO_2#A,DO_2#B,DO_3#,内回流量_2#A,内回流量_2#B,内回流量_3#,外回流量_2#A,外回流量_2#B,外回流量_3#,出水流量,出水COD,出水TP,出水TN,出水NH3
0,-0.9608425310355214,-1.0,-1.0,-0.7628635346756152,-1.0,-0.7653061224489794,0.33333333333333326,1.0,-0.08143939393939392,-0.4855384615384616,1.0,1.0,0.6842105261495854,1.0,-0.9608425310355209,-0.9608425310355209,-0.9608425310355195,-0.9608425310355214,-0.9608425310355214,-0.9608425310355214,-0.9735266985604875,1.0,1.0,-0.6856187290969902,-1.0
1,-0.9240947524688569,-0.9456521739130435,-0.9481361426256077,-0.70917225950783,-0.9211267605633804,-0.6530612244897956,0.33333333333333326,1.0,-0.013849431818181768,-0.3926923076923077,0.9275092936802973,0.9696969709090895,0.6184210534833814,0.9204545471280992,-0.9240839926457074,-0.9240839926457074,-0.924083994922436,-0.9240839949224395,-0.9240839949224395,-0.9240839949224389,-0.9363696822774763,0.8999999999999999,1.0,-0.678929765886288,-1.0
2,-0.9057208631855247,-0.9166666666666666,-0.9222042139384117,-0.6823266219239374,-0.8816901408450708,-0.6020408163265303,0.33333333333333326,1.0,0.01994554924242431,-0.3462692307692308,0.8912639405204461,0.9545454545454539,0.5855263155713304,0.8806818179648732,-0.9057047257275315,-0.9057047257275315,-0.9057047242097113,-0.9057047207187289,-0.9057047207187289,-0.9057047268658975,-0.9177911741359707,0.8999999999999999,1.0,-0.678929765886288,-1.0
3,-0.8873039437165171,-0.8913043478260869,-0.8962722852512156,-0.6577181208053691,-0.8366197183098593,-0.5408163265306122,0.33333333333333326,1.0,0.053740530303030276,-0.2998461538461539,0.8550185873605949,0.9393939399999987,0.5526315808171745,0.8409090942561981,-0.8873254588093555,-0.8873254588093555,-0.8873254588093524,-0.8873254588093575,-0.8873254588093575,-0.8873254588093563,-0.899212665994465,0.8999999999999999,1.0,-0.678929765886288,-1.0
4,-0.8505561651498527,-0.8333333333333334,-0.8444084278768234,-0.6040268456375839,-0.7577464788732395,-0.43877551020408156,0.33333333333333326,1.0,0.12133049242424243,-0.20699999999999996,0.7825278810408922,0.9090909090909078,0.48684210499307556,0.7613636359297513,-0.8505669204195421,-0.8505669204195421,-0.8505669226962719,-0.8505669226962721,-0.8505669226962721,-0.8505669226962717,-0.8620556497114539,0.8,1.0,-0.6722408026755857,-1.0
5,-0.8321822758665204,-0.8079710144927537,-0.8184764991896272,-0.5771812080536912,-0.7183098591549295,-0.377551020408163,0.33333333333333326,1.0,0.1551254734848484,-0.16057692307692306,0.746282527881041,0.8939393945454541,0.4539473702389196,0.7215909122210715,-0.8321876535013635,-0.8321876535013635,-0.8321876519835442,-0.8321876484925614,-0.8321876484925614,-0.8321876546397304,-0.8434771415699482,0.8,1.0,-0.6722408026755857,-1.0
6,-0.8138083865831881,-0.7789855072463768,-0.7925445705024311,-0.5503355704697985,-0.6788732394366199,-0.32653061224489777,0.33333333333333326,1.0,0.18892045454545459,-0.11415384615384616,0.7100371747211895,0.8787878799999991,0.4210526323268715,0.6818181830578505,-0.8138083865831875,-0.8138083865831875,-0.8138083865831883,-0.8138083865831902,-0.8138083865831902,-0.8138083865831891,-0.8248986334284427,0.7,1.0,-0.6655518394648829,-1.0
7,-0.7770606080165237,-0.7246376811594203,-0.7406807131280388,-0.4988814317673378,-0.5943661971830989,-0.2142857142857143,-0.33333333333333337,1.0,0.25651041666666674,-0.02130769230769236,0.6375464684014871,0.848484849090908,0.3552631596606646,0.6022727301859496,-0.7770498481933741,-0.7770498481933741,-0.7770498504701047,-0.7770498504701047,-0.7770498504701047,-0.7770498504701044,-0.7877416171454316,0.7,1.0,-0.6655518394648829,-1.0
8,-0.7586867187331914,-0.6956521739130435,-0.7147487844408428,-0.4720357941834452,-0.5549295774647889,-0.16326530612244894,-0.33333333333333337,1.0,0.2903053977272727,0.02511538461538465,0.6013011152416357,0.8333333345454546,0.32236842174861646,0.5625000010227237,-0.7586705812751982,-0.7586705812751982,-0.758670579757377,-0.7586705762663941,-0.7586705762663941,-0.7586705824135632,-0.7691631090039259,0.6000000000000001,1.0,-0.6655518394648829,-1.0
9,-0.7402697992641838,-0.6702898550724637,-0.6888168557536467,-0.4451901565995525,-0.5154929577464792,-0.10204081632653039,-0.33333333333333337,1.0,0.3241003787878789,0.07153846153846155,0.5650557620817844,0.8181818181818172,0.2894736838365657,0.5227272718595026,-0.7402913143570222,-0.7402913143570222,-0.7402913143570211,-0.7402913143570228,-0.7402913143570228,-0.740291314357022,-0.7505846008624204,0.6000000000000001,1.0,-0.6588628762541808,-1.0
10,-0.7035220206975192,-0.6159420289855073,-0.6369529983792545,-0.39149888143176725,-0.43661971830985913,0.010204081632653406,-0.33333333333333337,1.0,0.39169034090909083,0.16438461538461535,0.49256505576208176,0.7878787890909085,0.22368421117036164,0.4431818189876018,-0.7035327759672088,-0.7035327759672088,-0.7035327782439376,-0.7035327782439409,-0.7035327782439409,-0.7035327782439393,-0.7134275845794091,0.5,1.0,-0.6588628762541808,-1.0
11,-0.6851481314141871,-0.5869565217391304,-0.6110210696920584,-0.3646532438478749,-0.39718309859154954,0.06122448979591866,-0.33333333333333337,1.0,0.425485321969697,0.21080769230769225,0.45631970260223054,0.7727272727272729,0.19078947325831064,0.40340908982438095,-0.6851535090490328,-0.6851535090490328,-0.6851535075312098,-0.6851535040402267,-0.6851535040402267,-0.685153510187396,-0.6948490764379036,0.5,1.0,-0.6521739130434785,-1.0
12,-0.6667742421308548,-0.5579710144927537,-0.5818476499189627,-0.3378076062639822,-0.352112676056338,0.12244897959183731,-0.33333333333333337,1.0,0.459280303030303,0.25723076923076915,0.4200743494423791,0.7575757581818177,0.15789473850415492,0.36363636611570094,-0.6667742421308542,-0.6667742421308542,-0.666774242130854,-0.6667742421308553,-0.6667742421308553,-0.6667742421308548,-0.676270568296398,0.5,1.0,-0.6521739130434785,-1.0
13,-0.6300264635641903,-0.5036231884057971,-0.5299837925445705,-0.28635346756152125,-0.2732394366197184,0.22448979591836782,-0.33333333333333337,0.4999999999999978,0.5268702651515151,0.3500769230769232,0.34758364312267664,0.7272727272727268,0.09210526268005581,0.28409090778925417,-0.6300157037410408,-0.6300157037410408,-0.6300157060177705,-0.6300157060177735,-0.6300157060177735,-0.6300157060177722,-0.6391564584987021,0.3999999999999999,4.440892098500626e-16,-0.6454849498327764,-1.0
14,-0.6116525742808581,-0.4782608695652174,-0.5040518638573743,-0.2595078299776288,-0.2338028169014088,0.2857142857142856,-0.33333333333333337,0.4999999999999978,0.5606652462121211,0.3965000000000001,0.3113382899628252,0.7121212127272722,0.05921052792589987,0.2443181840805766,-0.6116364368228648,-0.6116364368228648,-0.6116364353050456,-0.6116364318140628,-0.6116364318140628,-0.6116364379612309,-0.6205779503571964,0.30000000000000004,4.440892098500626e-16,-0.6454849498327764,-1.0
15,-0.5932356548118505,-0.4492753623188406,-0.47811993517017826,-0.23266219239373598,-0.19436619718309878,0.33673469387755084,-0.33333333333333337,0.4999999999999978,0.5944602272727273,0.442923076923077,0.275092936802974,0.6969696981818179,0.02631579001385176,0.2045454549173531,-0.5932571699046889,-0.5932571699046889,-0.5932571699046868,-0.593257169904688,-0.593257169904688,-0.5932571699046876,-0.6019994422156909,0.30000000000000004,4.440892098500626e-16,-0.6454849498327764,-1.0
16,-0.5564878762451859,-0.39492753623188404,-0.4262560777957861,-0.1789709172259507,-0.11549295774647916,0.44897959183673475,-0.33333333333333337,0.4999999999999978,0.6620501893939394,0.5357692307692308,0.2026022304832713,0.666666667272727,-0.03947368265235507,0.12500000204545225,-0.5564986315148754,-0.5564986315148754,-0.5564986337916031,-0.556498633791606,-0.556498633791606,-0.5564986337916051,-0.5648424259326797,0.19999999999999996,4.440892098500626e-16,-0.6387959866220736,-1.0
17,-0.5381139869618538,-0.3659420289855072,-0.40032414910858993,-0.15436241610738266,-0.07042253521126762,0.5,-0.33333333333333337,0.4999999999999978,0.6958451704545454,0.5821923076923077,0.16635687732342008,0.6515151527272718,-0.07236842056440451,0.0852272728822312,-0.5381193645966995,-0.5381193645966995,-0.5381193630788785,-0.5381193595878955,-0.5381193595878955,-0.5381193657350638,-0.5462639177911741,0.19999999999999996,4.440892098500626e-16,-0.6387959866220736,-1.0
18,-0.5197400976785215,-0.3405797101449275,-0.37439222042139386,-0.1275167785234902,-0.030985915492958038,0.5612244897959187,-0.33333333333333337,0.4999999999999978,0.7296401515151516,0.6286153846153846,0.13011152416356886,0.6363636363636362,-0.10526315847645407,0.04545454371900792,-0.5197400976785209,-0.5197400976785209,-0.5197400976785196,-0.5197400976785242,-0.5197400976785242,-0.5197400976785225,-0.5276854096496686,0.19999999999999996,4.440892098500626e-16,-0.6321070234113714,-1.0
19,-0.4829923191118569,-0.28623188405797106,-0.3225283630470016,-0.07382550335570492,0.047887323943661686,0.6734693877551023,-1.0,0.4999999999999978,0.7972301136363635,0.7214615384615384,0.05762081784386619,0.6060606072727266,-0.17105263114265945,-0.034090909152893034,-0.48298155928870745,-0.48298155928870745,-0.48298156156543604,-0.4829815615654387,-0.4829815615654387,-0.4829815615654379,-0.4905283933666573,0.10000000000000009,4.440892098500626e-16,-0.6321070234113714,-1.0
20,-0.46461842982852475,-0.25724637681159424,-0.29659643435980554,-0.04697986577181201,0.08732394366197171,0.7244897959183678,-1.0,0.4999999999999978,0.8310250946969697,0.7678846153846153,0.021375464684014966,0.5909090909090902,-0.203947369054709,-0.07386363831611642,-0.4646022923705315,-0.4646022923705315,-0.4646022908527113,-0.46460228736172804,-0.46460228736172804,-0.4646022935088967,-0.4719498852251518,0.10000000000000009,4.440892098500626e-16,-0.6321070234113714,-1.0
21,-0.44620151035951716,-0.2282608695652174,-0.27066450567260936,-0.020134228187919656,0.12676056338028174,0.7755102040816331,-1.0,0.4999999999999978,0.8648200757575757,0.8143076923076924,-0.014869888475836479,0.5757575763636358,-0.23684210380886483,-0.11363636202479388,-0.4462230254523556,-0.4462230254523556,-0.4462230254523525,-0.4462230254523568,-0.4462230254523568,-0.44622302545235537,-0.45337137708364617,0.0,4.440892098500626e-16,-0.6254180602006691,-1.0
22,-0.4094537317928527,-0.17391304347826086,-0.21880064829821722,0.031319910514541416,0.21126760563380276,0.887755102040817,-1.0,0.4999999999999978,0.9324100378787878,0.9071538461538462,-0.08736059479553904,0.545454545454545,-0.30263157963296394,-0.19318182035124076,-0.4094644870625421,-0.4094644870625421,-0.40946448933927193,-0.40946448933927126,-0.40946448933927126,-0.4094644893392707,-0.416214360800635,0.0,4.440892098500626e-16,-0.6254180602006691,-1.0
23,-0.39107984250952044,-0.14855072463768115,-0.19286871961102103,0.05816554809843377,0.25070422535211234,0.9489795918367347,-1.0,0.4999999999999978,0.966205018939394,0.9535769230769231,-0.12360594795539037,0.5303030309090904,-0.3355263143871198,-0.23295454405991822,-0.3910852201443662,-0.3910852201443662,-0.3910852186265442,-0.3910852151355606,-0.3910852151355606,-0.3910852212827295,-0.3976358526591294,-0.09999999999999998,4.440892098500626e-16,-0.618729096989967,-1.0
24,-0.37270595322618816,-0.11956521739130432,-0.16693679092382496,0.08501118568232657,0.29014084507042237,1.0,-1.0,0.4999999999999978,1.0,1.0,-0.1598513011152416,0.515151516363636,-0.3684210522991693,-0.2727272732231416,-0.3727059532261876,-0.3727059532261876,-0.3727059532261884,-0.3727059532261894,-0.3727059532261894,-0.37270595322618827,-0.37905734451762385,-0.09999999999999998,4.440892098500626e-16,-0.618729096989967,-1.0
25,-0.41190645237634205,-0.050724637681159424,-0.09238249594813619,0.14317673378076057,0.323943661971831,0.8775510204081638,-1.0,0.4999999999999978,0.9791666666666667,0.9956153846153846,-0.21236059479553904,0.42045454545454475,-0.3947368407340722,-0.22727272950413369,-0.4119118300111879,-0.4119118300111879,-0.4119118284933647,-0.41191182500238155,-0.41191182500238155,-0.41191183114955066,-0.41784480724261475,-0.19999999999999996,4.440892098500626e-16,-0.5518394648829432,-1.0
26,-0.4315282170442566,-0.01449275362318836,-0.05672609400324147,0.17002237136465292,0.340845070422535,0.8265306122448983,-1.0,0.4999999999999978,0.96875,0.993423076923077,-0.2386152416356877,0.3731060618181816,-0.4078947365304705,-0.20454545491735565,-0.431514770680415,-0.431514770680415,-0.4315147714393248,-0.431514767037649,-0.431514767037649,-0.43151476293953606,-0.43728144509042544,-0.19999999999999996,4.440892098500626e-16,-0.5183946488294316,-1.0
27,-0.4511069515264958,0.021739130434782705,-0.021069692058346856,0.19910514541387014,0.3577464788732392,0.7653061224489799,-1.0,0.4999999999999978,0.9583333333333333,0.9912307692307691,-0.2648698884758365,0.3257575763636362,-0.42105263232687007,-0.18181818033057995,-0.4511177067961857,-0.4511177067961857,-0.45111770907291293,-0.4511177090729166,-0.4511177090729166,-0.45111770907291526,-0.4566751764529209,-0.19999999999999996,4.440892098500626e-16,-0.4849498327759201,-1.0
28,-0.4903074506766497,0.0905797101449275,0.05348460291734192,0.25727069351230414,0.3915492957746476,0.6428571428571428,-1.0,0.4999999999999978,0.9375,0.9868461538461539,-0.3173791821561338,0.23106060727272704,-0.44736842076177297,-0.13636363661157203,-0.4903235881346424,-0.4903235881346424,-0.49032358434009227,-0.49032358084910876,-0.49032358084910876,-0.49032358699627765,-0.4954626391779118,-0.30000000000000004,4.440892098500626e-16,-0.41806020066889626,-1.0
29,-0.5099292153445643,0.12681159420289845,0.08914100486223653,0.28411633109619694,0.408450704225352,0.5918367346938775,-1.0,0.4999999999999978,0.9270833333333333,0.9846538461538461,-0.3436338289962825,0.18371212181818186,-0.4605263165581712,-0.11363636202479388,-0.509926524250413,-0.509926524250413,-0.5099265272860493,-0.5099265228843763,-0.5099265228843763,-0.509926518786263,-0.5148992770257224,-0.30000000000000004,4.440892098500626e-16,-0.3846153846153847,-1.0
30,-0.5295079498268035,0.1594202898550725,0.12479740680713136,0.3131991051454137,0.4309859154929576,0.5306122448979598,-0.33333333333333337,0.4999999999999978,0.9166666666666667,0.9824615384615385,-0.36988847583643125,0.1363636363636358,-0.47368420919667586,-0.09090909289256166,-0.52952946491964,-0.52952946491964,-0.5295294649196405,-0.5295294649196438,-0.5295294649196438,-0.5295294649196423,-0.5342930083882178,-0.30000000000000004,4.440892098500626e-16,-0.3444816053511709,-0.7142857142857144
31,-0.5687514791626326,0.2318840579710144,0.19935170178282013,0.3713646532438477,0.46478873239436624,0.4081632653061227,-0.33333333333333337,0.0,0.8958333333333333,0.9780769230769231,-0.4223977695167286,0.041666667272727276,-0.5000000007894738,-0.045454543719010365,-0.5687353417046404,-0.5687353417046404,-0.5687353401868198,-0.568735336695836,-0.568735336695836,-0.5687353428430046,-0.5730804711132087,-0.4,4.440892098500626e-16,-0.2775919732441472,-0.7142857142857144
32,-0.5883302136448718,0.26449275362318847,0.23500810372771475,0.40044742729306493,0.4816901408450702,0.34693877551020424,-0.33333333333333337,0.0,0.8854166666666667,0.9758846153846155,-0.44865241635687736,-0.005681818181818676,-0.5131578934279784,-0.022727274586778146,-0.5883382823738674,-0.5883382823738674,-0.5883382831327769,-0.5883382787311036,-0.5883382787311036,-0.5883382746329879,-0.5925171089610195,-0.4,4.440892098500626e-16,-0.24414715719063562,-0.7142857142857144
33,-0.6079519783127865,0.3007246376811594,0.27066450567260936,0.4272930648769573,0.4985915492957744,0.29591836734693877,-0.33333333333333337,0.0,0.875,0.9736923076923076,-0.474907063197026,-0.05303030181818191,-0.5263157892243766,0.0,-0.607941218489638,-0.607941218489638,-0.6079412207663681,-0.6079412207663675,-0.6079412207663675,-0.6079412207663671,-0.611910840323515,-0.4,4.440892098500626e-16,-0.21070234113712394,-0.7142857142857144
34,-0.6471524774629402,0.36956521739130443,0.34521880064829813,0.4854586129753913,0.5323943661971828,0.17346938775510257,-0.33333333333333337,0.0,0.8541666666666667,0.9693076923076922,-0.5274163568773234,-0.14772727272727315,-0.5526315776592795,0.04545454371900792,-0.6471470998280948,-0.6471470998280948,-0.6471470960335444,-0.6471470925425632,-0.6471470925425632,-0.6471470986897316,-0.6506983030485058,-0.5,4.440892098500626e-16,-0.1438127090301008,-0.7142857142857144
35,-0.6667312119451796,0.4057971014492754,0.38087520259319296,0.5145413870246085,0.5492957746478873,0.11224489795918391,-0.33333333333333337,0.0,0.84375,0.9671153846153846,-0.5536710037174721,-0.1950757563636364,-0.5657894734556792,0.06818181830578363,-0.6667500359438654,-0.6667500359438654,-0.6667500389795045,-0.6667500345778308,-0.6667500345778308,-0.6667500304797149,-0.6701349408963164,-0.5,4.440892098500626e-16,-0.11036789297658867,-0.7142857142857144
36,-0.686352976613094,0.44202898550724634,0.4165316045380876,0.5436241610738253,0.5661971830985915,0.06122448979591866,-0.33333333333333337,0.0,0.8333333333333333,0.964923076923077,-0.5799256505576208,-0.24242424181818156,-0.5789473692520775,0.09090909289256177,-0.6863529766130951,-0.6863529766130951,-0.6863529766130927,-0.6863529766130947,-0.6863529766130947,-0.6863529766130941,-0.6895286722588119,-0.5,4.440892098500626e-16,-0.0769230769230771,-0.7142857142857144
37,-0.7255534757632479,0.5108695652173914,0.49108589951377635,0.5995525727069348,0.5999999999999999,-0.061224489795918324,-0.33333333333333337,0.0,0.8125,0.9605384615384616,-0.6324349442379182,-0.33712121090909086,-0.6052631576869802,0.1363636366115697,-0.7255588533980928,-0.7255588533980928,-0.725558851880272,-0.7255588483892904,-0.7255588483892904,-0.7255588545364586,-0.7283161349838028,-0.6,4.440892098500626e-16,-0.010033444816053838,-0.7142857142857144
38,-0.7451752404311625,0.5434782608695652,0.526742301458671,0.6286353467561518,0.6169014084507041,-0.12244897959183654,-0.33333333333333337,0.0,0.8020833333333333,0.9583461538461537,-0.6586895910780669,-0.38446969636363604,-0.61842105348338,0.1590909111983454,-0.7451617940673199,-0.7451617940673199,-0.745161794826229,-0.7451617904245544,-0.7451617904245544,-0.7451617863264419,-0.7477527728316136,-0.6,4.440892098500626e-16,0.023411371237457734,-0.7142857142857144
39,-0.7647539749134018,0.5797101449275361,0.5623987034035656,0.6577181208053691,0.6338028169014085,-0.18367346938775497,-0.33333333333333337,0.0,0.7916666666666667,0.9561538461538461,-0.6849442379182156,-0.4318181818181821,-0.6315789461218846,0.18181818033057762,-0.7647647301830905,-0.7647647301830905,-0.7647647324598202,-0.7647647324598219,-0.7647647324598219,-0.7647647324598211,-0.7671465041941089,-0.7,4.440892098500626e-16,0.05685618729096986,-0.7142857142857144
40,-0.8039544740635556,0.6485507246376812,0.6369529983792546,0.7136465324384786,0.6676056338028167,-0.29591836734693844,-0.33333333333333337,0.0,0.7708333333333333,0.9517692307692307,-0.737453531598513,-0.5265151509090906,-0.6578947377146811,0.22727272950413124,-0.8039706115215473,-0.8039706115215473,-0.8039706077269997,-0.8039706042360141,-0.8039706042360141,-0.8039706103831836,-0.8059339669190998,-0.7,4.440892098500626e-16,0.123745819397993,-0.7142857142857144
41,-0.8235762387314701,0.6847826086956521,0.6726094003241492,0.7427293064876954,0.6845070422535211,-0.357142857142857,-0.33333333333333337,0.0,0.7604166666666667,0.9495769230769231,-0.7637081784386617,-0.5738636363636366,-0.6710526303531857,0.24999999863636346,-0.8235735476373178,-0.8235735476373178,-0.8235735506729567,-0.8235735462712817,-0.8235735462712817,-0.8235735421731689,-0.8253706047669105,-0.7,4.440892098500626e-16,0.1571906354515047,-0.7142857142857144
42,-0.8431549732137094,0.7210144927536233,0.7082658022690438,0.7718120805369126,0.7070422535211267,-0.41836734693877553,0.33333333333333326,0.0,0.75,0.9473846153846155,-0.7899628252788105,-0.6212121199999998,-0.6842105261495854,0.27272727322313917,-0.8431764883065476,-0.8431764883065476,-0.8431764883065448,-0.8431764883065491,-0.8431764883065491,-0.8431764883065481,-0.8447643361294059,-0.8,4.440892098500626e-16,0.19732441471571893,-0.42857142857142894
43,-0.8823985025495384,0.7898550724637681,0.7828200972447326,0.8277404921700224,0.7408450704225347,-0.530612244897959,0.33333333333333326,-0.4999999999999978,0.7291666666666667,0.9430000000000001,-0.8424721189591078,-0.715909090909091,-0.7105263145844882,0.31818181694214953,-0.8823823650915452,-0.8823823650915452,-0.8823823635737241,-0.8823823600827413,-0.8823823600827413,-0.8823823662299105,-0.8835517988543968,-0.8,4.440892098500626e-16,0.2642140468227421,-0.42857142857142894
44,-0.9019772370317778,0.826086956521739,0.8184764991896272,0.8568232662192392,0.7577464788732395,-0.5918367346938775,0.33333333333333326,-0.4999999999999978,0.71875,0.9408076923076922,-0.8687267657992566,-0.7632575745454543,-0.7236842103808865,0.34090909152892523,-0.901985305760775,-0.901985305760775,-0.9019853065196842,-0.9019853021180089,-0.9019853021180089,-0.9019852980198959,-0.9029884367022075,-0.9,4.440892098500626e-16,0.29765886287625376,-0.42857142857142894
45,-0.9215990016996923,0.8586956521739131,0.8541329011345218,0.885906040268456,0.7746478873239437,-0.6530612244897956,0.33333333333333326,-0.4999999999999978,0.7083333333333333,0.9386153846153846,-0.8949814126394052,-0.8106060599999995,-0.7368421061772861,0.36363636611570094,-0.921588241876543,-0.921588241876543,-0.9215882441532723,-0.9215882441532763,-0.9215882441532763,-0.9215882441532751,-0.922382168064703,-0.9,4.440892098500626e-16,0.33110367892976544,-0.42857142857142894
46,-0.9607995008498462,0.931159420289855,0.9286871961102108,0.9418344519015656,0.8084507042253517,-0.7653061224489794,0.33333333333333326,-0.4999999999999978,0.6875,0.9342307692307692,-0.9474907063197026,-0.9053030290909088,-0.7631578946121891,0.4090909098347113,-0.9607941232150023,-0.9607941232150023,-0.9607941194204518,-0.9607941159294685,-0.9607941159294685,-0.9607941220766375,-0.9611696307896939,-0.9,4.440892098500626e-16,0.39799331103678903,-0.42857142857142894
47,-0.9803782353320855,0.963768115942029,0.9643435980551054,0.9709172259507823,0.8253521126760559,-0.826530612244898,0.33333333333333326,-0.4999999999999978,0.6770833333333333,0.9320384615384616,-0.9737453531598513,-0.9526515145454539,-0.7763157904085872,0.431818184421487,-0.9803970593307704,-0.9803970593307704,-0.9803970623664088,-0.9803970579647361,-0.9803970579647361,-0.9803970538666208,-0.9806062686375046,-1.0,4.440892098500626e-16,0.4314381270903007,-0.42857142857142894
48,-1.0,1.0,1.0,1.0,0.8422535211267608,-0.8877551020408162,0.33333333333333326,-0.4999999999999978,0.6666666666666667,0.9298461538461538,-1.0,-1.0,-0.7894736830470919,0.4545454535537168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.440892098500626e-16,0.4648829431438122,-0.42857142857142894
49,-0.8749973106133953,0.923913043478261,0.9286871961102108,0.9127516778523488,0.7915492957746477,-0.846938775510204,0.33333333333333326,-0.4999999999999978,0.6222774621212122,0.8640000000000001,-0.9566914498141263,-0.9053030290909088,-0.7434210524965377,0.4545454535537168,-0.8750000017075461,-0.8750000017075461,-0.8749999986719063,-0.8750000030735873,-0.8750000030735873,-0.8749999928283023,-0.875013408276661,-1.0,4.440892098500626e-16,0.41806020066889626,-0.42857142857142894
50,-0.8125174810129305,0.8876811594202898,0.8930307941653159,0.8680089485458613,0.7690140845070417,-0.826530612244898,0.33333333333333326,-0.4999999999999978,0.6000828598484849,0.831076923076923,-0.9350371747211896,-0.8579545454545455,-0.7203947356423132,0.4545454535537168,-0.812500000284591,-0.812500000284591,-0.8124999980078609,-0.8124999984632095,-0.8124999984632095,-0.8124999964141525,-0.8124986591723339,-1.0,4.440892098500626e-16,0.39799331103678903,-0.42857142857142894
51,-0.7499946212267906,0.8514492753623188,0.8541329011345218,0.8232662192393729,0.7464788732394365,-0.8061224489795916,0.33333333333333326,-0.4999999999999978,0.5778882575757576,0.7981538461538462,-0.9133828996282528,-0.8106060599999995,-0.6973684219459836,0.4545454535537168,-0.7499999988616359,-0.7499999988616359,-0.7499999973438156,-0.7499999938528317,-0.7499999938528317,-0.7500000000000006,-0.7499839100680068,-0.9,4.440892098500626e-16,0.3712374581939797,-0.42857142857142894
52,-0.6249919318401859,0.7753623188405796,0.7828200972447326,0.7360178970917226,0.6957746478873237,-0.7653061224489794,0.33333333333333326,-0.4999999999999978,0.533499053030303,0.7323076923076923,-0.8700743494423792,-0.715909090909091,-0.6513157882375344,0.4545454535537168,-0.625000000569182,-0.625000000569182,-0.6250000013280907,-0.6249999969264154,-0.6249999969264154,-0.6249999928283028,-0.6249973183446678,-0.9,4.440892098500626e-16,0.3244147157190631,-0.42857142857142894
53,-0.5625121022397211,0.7391304347826086,0.747163695299838,0.6912751677852347,0.6732394366197181,-0.7448979591836735,0.33333333333333326,-0.4999999999999978,0.5113044507575757,0.6993846153846155,-0.8484200743494423,-0.668560605454545,-0.6282894745412049,0.4545454535537168,-0.562499999146227,-0.562499999146227,-0.5625000006640453,-0.562500004610377,-0.562500004610377,-0.5624999964141508,-0.5624825692403407,-0.9,4.440892098500626e-16,0.3043478260869559,-0.42857142857142894
54,-0.49998924245358123,0.6992753623188406,0.7115072933549433,0.6487695749440714,0.6450704225352111,-0.7244897959183674,0.33333333333333326,-0.4999999999999978,0.4891098484848484,0.6664615384615384,-0.8267657992565056,-0.6212121199999998,-0.6052631576869802,0.4545454535537168,-0.49999999772327186,-0.49999999772327186,-0.5,-0.5000000000000027,-0.5000000000000027,-0.5000000000000011,-0.5000107266213288,-0.9,4.440892098500626e-16,0.2775919732441472,-0.14285714285714302
55,-0.3749865530669765,0.6268115942028984,0.6369529983792546,0.559284116331096,0.5999999999999999,-0.6938775510204082,0.33333333333333326,-0.4999999999999978,0.44472064393939403,0.6006153846153846,-0.783457249070632,-0.5265151509090906,-0.5592105271364262,0.4545454535537168,-0.37499999943081797,-0.37499999943081797,-0.37499999867190625,-0.3750000030735864,-0.3750000030735864,-0.3749999928283033,-0.37498122841267456,-0.9,4.440892098500626e-16,0.23076923076923062,-0.14285714285714302
56,-0.31250672346651176,0.5869565217391304,0.6012965964343597,0.5167785234899327,0.5718309859154929,-0.6734693877551021,0.33333333333333326,-0.4999999999999978,0.42252604166666674,0.5676923076923077,-0.7618029739776951,-0.47916666545454534,-0.536184210282203,0.4545454535537168,-0.3124999980078629,-0.3124999980078629,-0.3124999980078609,-0.31249999846320864,-0.31249999846320864,-0.3124999964141514,-0.3125093857936627,-0.9,4.440892098500626e-16,0.21070234113712338,-0.14285714285714302
