,进水流量,进水COD,进水SS,进水TP,进水TN,进水NH3,进水温度,进水ph,MLSS_2#A,MLSS_2#B,MLSS_3#,DO_2#A_1,DO_2#A_2,DO_2#A_3,DO_2#B_1,DO_2#B_2,DO_2#B_3,DO_3#_1,DO_3#_2,DO_3#_3,内回流量_2#A,内回流量_2#B,内回流量_3#,外回流量_2#A,外回流量_2#B,外回流量_3#,出水流量,出水COD,出水TP,出水TN,出水NH3
0,-0.9608425310355214,-1.0,-1.0,-0.7628635346756152,-1.0,-0.7653061224489794,0.33333333333333326,1.0,-0.08143939393939392,-0.4855384615384616,1.0,1.0,1.0,0.05882352941176405,1.0,-0.19999999999999984,1.0,-0.3333333333333336,-0.14285714285714357,1.0,-0.9608425310355209,-0.9608425310355209,-0.9608425310355195,-0.9608425310355214,-0.9608425310355214,-0.9608425310355214,-0.9735266985604875,1.0,1.0,-0.6856187290969902,-1.0
1,-0.9240947524688569,-0.9456521739130435,-0.9481361426256077,-0.70917225950783,-0.9211267605633804,-0.6530612244897956,0.33333333333333326,1.0,-0.013849431818181768,-0.3926923076923077,0.9275092936802973,0.9642857142857137,0.9562499999999998,0.06617647058823528,0.982142857142857,-0.18750000000000056,0.875,-0.31250000000000067,-0.07142857142857117,0.8749999999999998,-0.9240839926457074,-0.9240839926457074,-0.924083994922436,-0.9240839949224395,-0.9240839949224395,-0.9240839949224389,-0.9363696822774763,0.8999999999999999,1.0,-0.678929765886288,-1.0
2,-0.9057208631855247,-0.9166666666666666,-0.9222042139384117,-0.6823266219239374,-0.8816901408450708,-0.6020408163265303,0.33333333333333326,1.0,0.01994554924242431,-0.3462692307692308,0.8912639405204461,0.9464285714285707,0.9343750000000002,0.06985294117647034,0.9732142857142847,-0.18124999999999913,0.8125,-0.3020833333333339,-0.035714285714286254,0.8125000000000002,-0.9057047257275315,-0.9057047257275315,-0.9057047242097113,-0.9057047207187289,-0.9057047207187289,-0.9057047268658975,-0.9177911741359707,0.8999999999999999,1.0,-0.678929765886288,-1.0
3,-0.8873039437165171,-0.8913043478260869,-0.8962722852512156,-0.6577181208053691,-0.8366197183098593,-0.5408163265306122,0.33333333333333326,1.0,0.053740530303030276,-0.2998461538461539,0.8550185873605949,0.9285714285714288,0.9124999999999996,0.0735294117647054,0.9642857142857137,-0.1749999999999995,0.75,-0.2916666666666671,0.0,0.7500000000000009,-0.8873254588093555,-0.8873254588093555,-0.8873254588093524,-0.8873254588093575,-0.8873254588093575,-0.8873254588093563,-0.899212665994465,0.8999999999999999,1.0,-0.678929765886288,-1.0
4,-0.8505561651498527,-0.8333333333333334,-0.8444084278768234,-0.6040268456375839,-0.7577464788732395,-0.43877551020408156,0.33333333333333326,1.0,0.12133049242424243,-0.20699999999999996,0.7825278810408922,0.8928571428571426,0.8687499999999995,0.08088235294117663,0.9464285714285707,-0.1625000000000002,0.625,-0.2708333333333335,0.07142857142857117,0.6250000000000007,-0.8505669204195421,-0.8505669204195421,-0.8505669226962719,-0.8505669226962721,-0.8505669226962721,-0.8505669226962717,-0.8620556497114539,0.8,1.0,-0.6722408026755857,-1.0
5,-0.8321822758665204,-0.8079710144927537,-0.8184764991896272,-0.5771812080536912,-0.7183098591549295,-0.377551020408163,0.33333333333333326,1.0,0.1551254734848484,-0.16057692307692306,0.746282527881041,0.8749999999999996,0.8468749999999998,0.08455882352941169,0.9374999999999998,-0.15625000000000056,0.5625,-0.2604166666666674,0.10714285714285743,0.5624999999999998,-0.8321876535013635,-0.8321876535013635,-0.8321876519835442,-0.8321876484925614,-0.8321876484925614,-0.8321876546397304,-0.8434771415699482,0.8,1.0,-0.6722408026755857,-1.0
6,-0.8138083865831881,-0.7789855072463768,-0.7925445705024311,-0.5503355704697985,-0.6788732394366199,-0.32653061224489777,0.33333333333333326,1.0,0.18892045454545459,-0.11415384615384616,0.7100371747211895,0.8571428571428563,0.8250000000000002,0.08823529411764675,0.9285714285714275,-0.14999999999999913,0.5,-0.25000000000000056,0.14285714285714235,0.5000000000000004,-0.8138083865831875,-0.8138083865831875,-0.8138083865831883,-0.8138083865831902,-0.8138083865831902,-0.8138083865831891,-0.8248986334284427,0.7,1.0,-0.6655518394648829,-1.0
7,-0.7770606080165237,-0.7246376811594203,-0.7406807131280388,-0.4988814317673378,-0.5943661971830989,-0.2142857142857143,-0.33333333333333337,1.0,0.25651041666666674,-0.02130769230769236,0.6375464684014871,0.8214285714285714,0.78125,0.09558823529411686,0.9107142857142858,-0.13749999999999984,0.375,-0.22916666666666696,0.21428571428571352,0.375,-0.7770498481933741,-0.7770498481933741,-0.7770498504701047,-0.7770498504701047,-0.7770498504701047,-0.7770498504701044,-0.7877416171454316,0.7,1.0,-0.6655518394648829,-1.0
8,-0.7586867187331914,-0.6956521739130435,-0.7147487844408428,-0.4720357941834452,-0.5549295774647889,-0.16326530612244894,-0.33333333333333337,1.0,0.2903053977272727,0.02511538461538465,0.6013011152416357,0.8035714285714284,0.7593749999999999,0.09926470588235303,0.9017857142857135,-0.1312500000000002,0.3125,-0.2187500000000001,0.24999999999999978,0.31250000000000067,-0.7586705812751982,-0.7586705812751982,-0.758670579757377,-0.7586705762663941,-0.7586705762663941,-0.7586705824135632,-0.7691631090039259,0.6000000000000001,1.0,-0.6655518394648829,-1.0
9,-0.7402697992641838,-0.6702898550724637,-0.6888168557536467,-0.4451901565995525,-0.5154929577464792,-0.10204081632653039,-0.33333333333333337,1.0,0.3241003787878789,0.07153846153846155,0.5650557620817844,0.7857142857142854,0.7374999999999998,0.10294117647058809,0.8928571428571426,-0.12500000000000056,0.25,-0.20833333333333404,0.2857142857142858,0.24999999999999978,-0.7402913143570222,-0.7402913143570222,-0.7402913143570211,-0.7402913143570228,-0.7402913143570228,-0.740291314357022,-0.7505846008624204,0.6000000000000001,1.0,-0.6588628762541808,-1.0
10,-0.7035220206975192,-0.6159420289855073,-0.6369529983792545,-0.39149888143176725,-0.43661971830985913,0.010204081632653406,-0.33333333333333337,1.0,0.39169034090909083,0.16438461538461535,0.49256505576208176,0.7500000000000002,0.6937499999999996,0.11029411764705821,0.8749999999999996,-0.11249999999999938,0.125,-0.18750000000000044,0.357142857142857,0.1250000000000011,-0.7035327759672088,-0.7035327759672088,-0.7035327782439376,-0.7035327782439409,-0.7035327782439409,-0.7035327782439393,-0.7134275845794091,0.5,1.0,-0.6588628762541808,-1.0
11,-0.6851481314141871,-0.5869565217391304,-0.6110210696920584,-0.3646532438478749,-0.39718309859154954,0.06122448979591866,-0.33333333333333337,1.0,0.425485321969697,0.21080769230769225,0.45631970260223054,0.7321428571428572,0.671875,0.11397058823529327,0.8660714285714286,-0.10624999999999973,0.0625,-0.1770833333333336,0.3928571428571419,0.06250000000000022,-0.6851535090490328,-0.6851535090490328,-0.6851535075312098,-0.6851535040402267,-0.6851535040402267,-0.685153510187396,-0.6948490764379036,0.5,1.0,-0.6521739130434785,-1.0
12,-0.6667742421308548,-0.5579710144927537,-0.5818476499189627,-0.3378076062639822,-0.352112676056338,0.12244897959183731,-0.33333333333333337,1.0,0.459280303030303,0.25723076923076915,0.4200743494423791,0.7142857142857142,0.6499999999999999,0.11764705882352944,0.8571428571428563,-0.10000000000000009,0.0,-0.16666666666666674,0.42857142857142816,6.661338147750939e-16,-0.6667742421308542,-0.6667742421308542,-0.666774242130854,-0.6667742421308553,-0.6667742421308553,-0.6667742421308548,-0.676270568296398,0.5,1.0,-0.6521739130434785,-1.0
13,-0.6300264635641903,-0.5036231884057971,-0.5299837925445705,-0.28635346756152125,-0.2732394366197184,0.22448979591836782,-0.33333333333333337,0.4999999999999978,0.5268702651515151,0.3500769230769232,0.34758364312267664,0.6785714285714286,0.6062499999999997,0.12499999999999978,0.8392857142857133,-0.08749999999999902,-0.125,-0.14583333333333393,0.5000000000000007,-0.12499999999999956,-0.6300157037410408,-0.6300157037410408,-0.6300157060177705,-0.6300157060177735,-0.6300157060177735,-0.6300157060177722,-0.6391564584987021,0.3999999999999999,4.440892098500626e-16,-0.6454849498327764,-1.0
14,-0.6116525742808581,-0.4782608695652174,-0.5040518638573743,-0.2595078299776288,-0.2338028169014088,0.2857142857142856,-0.33333333333333337,0.4999999999999978,0.5606652462121211,0.3965000000000001,0.3113382899628252,0.6607142857142854,0.5843749999999996,0.12867647058823484,0.8303571428571423,-0.08124999999999938,-0.1875,-0.13541666666666707,0.5357142857142843,-0.1874999999999989,-0.6116364368228648,-0.6116364368228648,-0.6116364353050456,-0.6116364318140628,-0.6116364318140628,-0.6116364379612309,-0.6205779503571964,0.30000000000000004,4.440892098500626e-16,-0.6454849498327764,-1.0
15,-0.5932356548118505,-0.4492753623188406,-0.47811993517017826,-0.23266219239373598,-0.19436619718309878,0.33673469387755084,-0.33333333333333337,0.4999999999999978,0.5944602272727273,0.442923076923077,0.275092936802974,0.642857142857143,0.5625,0.1323529411764699,0.8214285714285714,-0.07499999999999973,-0.25,-0.12500000000000022,0.5714285714285705,-0.24999999999999978,-0.5932571699046889,-0.5932571699046889,-0.5932571699046868,-0.593257169904688,-0.593257169904688,-0.5932571699046876,-0.6019994422156909,0.30000000000000004,4.440892098500626e-16,-0.6454849498327764,-1.0
16,-0.5564878762451859,-0.39492753623188404,-0.4262560777957861,-0.1789709172259507,-0.11549295774647916,0.44897959183673475,-0.33333333333333337,0.4999999999999978,0.6620501893939394,0.5357692307692308,0.2026022304832713,0.6071428571428568,0.5187499999999998,0.13970588235294112,0.8035714285714284,-0.06250000000000044,-0.375,-0.1041666666666674,0.642857142857143,-0.3750000000000001,-0.5564986315148754,-0.5564986315148754,-0.5564986337916031,-0.556498633791606,-0.556498633791606,-0.5564986337916051,-0.5648424259326797,0.19999999999999996,4.440892098500626e-16,-0.6387959866220736,-1.0
17,-0.5381139869618538,-0.3659420289855072,-0.40032414910858993,-0.15436241610738266,-0.07042253521126762,0.5,-0.33333333333333337,0.4999999999999978,0.6958451704545454,0.5821923076923077,0.16635687732342008,0.5892857142857142,0.49687499999999973,0.14338235294117618,0.7946428571428561,-0.05624999999999902,-0.4375,-0.09375000000000056,0.6785714285714293,-0.43749999999999944,-0.5381193645966995,-0.5381193645966995,-0.5381193630788785,-0.5381193595878955,-0.5381193595878955,-0.5381193657350638,-0.5462639177911741,0.19999999999999996,4.440892098500626e-16,-0.6387959866220736,-1.0
18,-0.5197400976785215,-0.3405797101449275,-0.37439222042139386,-0.1275167785234902,-0.030985915492958038,0.5612244897959187,-0.33333333333333337,0.4999999999999978,0.7296401515151516,0.6286153846153846,0.13011152416356886,0.5714285714285712,0.47499999999999964,0.14705882352941124,0.7857142857142854,-0.04999999999999938,-0.5,-0.08333333333333381,0.7142857142857129,-0.4999999999999989,-0.5197400976785209,-0.5197400976785209,-0.5197400976785196,-0.5197400976785242,-0.5197400976785242,-0.5197400976785225,-0.5276854096496686,0.19999999999999996,4.440892098500626e-16,-0.6321070234113714,-1.0
19,-0.4829923191118569,-0.28623188405797106,-0.3225283630470016,-0.07382550335570492,0.047887323943661686,0.6734693877551023,-1.0,0.4999999999999978,0.7972301136363635,0.7214615384615384,0.05762081784386619,0.5357142857142856,0.4312499999999999,0.15441176470588247,0.7678571428571421,-0.03750000000000009,-0.625,-0.06250000000000011,0.7857142857142854,-0.6249999999999991,-0.48298155928870745,-0.48298155928870745,-0.48298156156543604,-0.4829815615654387,-0.4829815615654387,-0.4829815615654379,-0.4905283933666573,0.10000000000000009,4.440892098500626e-16,-0.6321070234113714,-1.0
20,-0.46461842982852475,-0.25724637681159424,-0.29659643435980554,-0.04697986577181201,0.08732394366197171,0.7244897959183678,-1.0,0.4999999999999978,0.8310250946969697,0.7678846153846153,0.021375464684014966,0.5178571428571426,0.4093749999999998,0.15808823529411753,0.7589285714285712,-0.031250000000000444,-0.6875,-0.052083333333334036,0.8214285714285714,-0.6875,-0.4646022923705315,-0.4646022923705315,-0.4646022908527113,-0.46460228736172804,-0.46460228736172804,-0.4646022935088967,-0.4719498852251518,0.10000000000000009,4.440892098500626e-16,-0.6321070234113714,-1.0
21,-0.44620151035951716,-0.2282608695652174,-0.27066450567260936,-0.020134228187919656,0.12676056338028174,0.7755102040816331,-1.0,0.4999999999999978,0.8648200757575757,0.8143076923076924,-0.014869888475836479,0.5,0.38749999999999973,0.1617647058823526,0.7499999999999991,-0.024999999999999023,-0.75,-0.041666666666667296,0.8571428571428577,-0.7499999999999994,-0.4462230254523556,-0.4462230254523556,-0.4462230254523525,-0.4462230254523568,-0.4462230254523568,-0.44622302545235537,-0.45337137708364617,0.0,4.440892098500626e-16,-0.6254180602006691,-1.0
22,-0.4094537317928527,-0.17391304347826086,-0.21880064829821722,0.031319910514541416,0.21126760563380276,0.887755102040817,-1.0,0.4999999999999978,0.9324100378787878,0.9071538461538462,-0.08736059479553904,0.4642857142857144,0.34375,0.1691176470588227,0.7321428571428572,-0.012499999999999734,-0.875,-0.020833333333333592,0.9285714285714275,-0.8749999999999998,-0.4094644870625421,-0.4094644870625421,-0.40946448933927193,-0.40946448933927126,-0.40946448933927126,-0.4094644893392707,-0.416214360800635,0.0,4.440892098500626e-16,-0.6254180602006691,-1.0
23,-0.39107984250952044,-0.14855072463768115,-0.19286871961102103,0.05816554809843377,0.25070422535211234,0.9489795918367347,-1.0,0.4999999999999978,0.966205018939394,0.9535769230769231,-0.12360594795539037,0.4464285714285714,0.3218749999999999,0.17279411764705888,0.7232142857142849,-0.006250000000000089,-0.9375,-0.010416666666666852,0.9642857142857137,-0.9374999999999991,-0.3910852201443662,-0.3910852201443662,-0.3910852186265442,-0.3910852151355606,-0.3910852151355606,-0.3910852212827295,-0.3976358526591294,-0.09999999999999998,4.440892098500626e-16,-0.618729096989967,-1.0
24,-0.37270595322618816,-0.11956521739130432,-0.16693679092382496,0.08501118568232657,0.29014084507042237,1.0,-1.0,0.4999999999999978,1.0,1.0,-0.1598513011152416,0.42857142857142816,0.2999999999999998,0.17647058823529393,0.7142857142857142,-4.440892098500626e-16,-1.0,-7.771561172376096e-16,1.0,-1.0,-0.3727059532261876,-0.3727059532261876,-0.3727059532261884,-0.3727059532261894,-0.3727059532261894,-0.37270595322618827,-0.37905734451762385,-0.09999999999999998,4.440892098500626e-16,-0.618729096989967,-1.0
25,-0.41190645237634205,-0.050724637681159424,-0.09238249594813619,0.14317673378076057,0.323943661971831,0.8775510204081638,-1.0,0.4999999999999978,0.9791666666666667,0.9956153846153846,-0.21236059479553904,0.39285714285714257,0.21875,0.10294117647058809,0.7142857142857142,-0.06250000000000044,-0.9875000000000007,-0.041666666666667296,0.9464285714285718,-0.9062499999999994,-0.4119118300111879,-0.4119118300111879,-0.4119118284933647,-0.41191182500238155,-0.41191182500238155,-0.41191183114955066,-0.41784480724261475,-0.19999999999999996,4.440892098500626e-16,-0.5518394648829432,-1.0
26,-0.4315282170442566,-0.01449275362318836,-0.05672609400324147,0.17002237136465292,0.340845070422535,0.8265306122448983,-1.0,0.4999999999999978,0.96875,0.993423076923077,-0.2386152416356877,0.3750000000000002,0.17812499999999964,0.06617647058823528,0.7142857142857142,-0.09375000000000044,-0.9812499999999993,-0.06250000000000011,0.9196428571428568,-0.8593749999999991,-0.431514770680415,-0.431514770680415,-0.4315147714393248,-0.431514767037649,-0.431514767037649,-0.43151476293953606,-0.43728144509042544,-0.19999999999999996,4.440892098500626e-16,-0.5183946488294316,-1.0
27,-0.4511069515264958,0.021739130434782705,-0.021069692058346856,0.19910514541387014,0.3577464788732392,0.7653061224489799,-1.0,0.4999999999999978,0.9583333333333333,0.9912307692307691,-0.2648698884758365,0.357142857142857,0.13749999999999973,0.02941176470588225,0.7142857142857142,-0.12500000000000056,-0.9749999999999996,-0.08333333333333381,0.8928571428571415,-0.8124999999999989,-0.4511177067961857,-0.4511177067961857,-0.45111770907291293,-0.4511177090729166,-0.4511177090729166,-0.45111770907291526,-0.4566751764529209,-0.19999999999999996,4.440892098500626e-16,-0.4849498327759201,-1.0
28,-0.4903074506766497,0.0905797101449275,0.05348460291734192,0.25727069351230414,0.3915492957746476,0.6428571428571428,-1.0,0.4999999999999978,0.9375,0.9868461538461539,-0.3173791821561338,0.3214285714285714,0.05624999999999991,-0.044117647058823595,0.7142857142857142,-0.18750000000000056,-0.9625000000000004,-0.12500000000000022,0.8392857142857133,-0.7187499999999998,-0.4903235881346424,-0.4903235881346424,-0.49032358434009227,-0.49032358084910876,-0.49032358084910876,-0.49032358699627765,-0.4954626391779118,-0.30000000000000004,4.440892098500626e-16,-0.41806020066889626,-1.0
29,-0.5099292153445643,0.12681159420289845,0.08914100486223653,0.28411633109619694,0.408450704225352,0.5918367346938775,-1.0,0.4999999999999978,0.9270833333333333,0.9846538461538461,-0.3436338289962825,0.3035714285714284,0.015625,-0.08088235294117652,0.7142857142857142,-0.21874999999999967,-0.9562500000000007,-0.14583333333333393,0.8125000000000004,-0.6718749999999994,-0.509926524250413,-0.509926524250413,-0.5099265272860493,-0.5099265228843763,-0.5099265228843763,-0.509926518786263,-0.5148992770257224,-0.30000000000000004,4.440892098500626e-16,-0.3846153846153847,-1.0
30,-0.5295079498268035,0.1594202898550725,0.12479740680713136,0.3131991051454137,0.4309859154929576,0.5306122448979598,-0.33333333333333337,0.4999999999999978,0.9166666666666667,0.9824615384615385,-0.36988847583643125,0.2857142857142858,-0.025000000000000355,-0.11764705882352955,0.7142857142857142,-0.24999999999999967,-0.9499999999999993,-0.16666666666666674,0.7857142857142854,-0.6249999999999991,-0.52952946491964,-0.52952946491964,-0.5295294649196405,-0.5295294649196438,-0.5295294649196438,-0.5295294649196423,-0.5342930083882178,-0.30000000000000004,4.440892098500626e-16,-0.3444816053511709,-0.7142857142857144
31,-0.5687514791626326,0.2318840579710144,0.19935170178282013,0.3713646532438477,0.46478873239436624,0.4081632653061227,-0.33333333333333337,0.0,0.8958333333333333,0.9780769230769231,-0.4223977695167286,0.24999999999999978,-0.10625000000000018,-0.1911764705882354,0.7142857142857142,-0.31249999999999967,-0.9375,-0.20833333333333404,0.7321428571428572,-0.53125,-0.5687353417046404,-0.5687353417046404,-0.5687353401868198,-0.568735336695836,-0.568735336695836,-0.5687353428430046,-0.5730804711132087,-0.4,4.440892098500626e-16,-0.2775919732441472,-0.7142857142857144
32,-0.5883302136448718,0.26449275362318847,0.23500810372771475,0.40044742729306493,0.4816901408450702,0.34693877551020424,-0.33333333333333337,0.0,0.8854166666666667,0.9758846153846155,-0.44865241635687736,0.2321428571428572,-0.1468750000000001,-0.2279411764705883,0.7142857142857142,-0.34374999999999967,-0.9312500000000004,-0.22916666666666696,0.7053571428571419,-0.4843749999999998,-0.5883382823738674,-0.5883382823738674,-0.5883382831327769,-0.5883382787311036,-0.5883382787311036,-0.5883382746329879,-0.5925171089610195,-0.4,4.440892098500626e-16,-0.24414715719063562,-0.7142857142857144
33,-0.6079519783127865,0.3007246376811594,0.27066450567260936,0.4272930648769573,0.4985915492957744,0.29591836734693877,-0.33333333333333337,0.0,0.875,0.9736923076923076,-0.474907063197026,0.2142857142857142,-0.1875,-0.26470588235294124,0.7142857142857142,-0.37499999999999967,-0.9250000000000007,-0.25000000000000056,0.6785714285714293,-0.43749999999999944,-0.607941218489638,-0.607941218489638,-0.6079412207663681,-0.6079412207663675,-0.6079412207663675,-0.6079412207663671,-0.611910840323515,-0.4,4.440892098500626e-16,-0.21070234113712394,-0.7142857142857144
34,-0.6471524774629402,0.36956521739130443,0.34521880064829813,0.4854586129753913,0.5323943661971828,0.17346938775510257,-0.33333333333333337,0.0,0.8541666666666667,0.9693076923076922,-0.5274163568773234,0.1785714285714286,-0.26875000000000027,-0.3382352941176471,0.7142857142857142,-0.4374999999999998,-0.9124999999999996,-0.2916666666666671,0.6249999999999987,-0.3437499999999989,-0.6471470998280948,-0.6471470998280948,-0.6471470960335444,-0.6471470925425632,-0.6471470925425632,-0.6471470986897316,-0.6506983030485058,-0.5,4.440892098500626e-16,-0.1438127090301008,-0.7142857142857144
35,-0.6667312119451796,0.4057971014492754,0.38087520259319296,0.5145413870246085,0.5492957746478873,0.11224489795918391,-0.33333333333333337,0.0,0.84375,0.9671153846153846,-0.5536710037174721,0.16071428571428537,-0.3093750000000002,-0.3750000000000001,0.7142857142857142,-0.4687499999999998,-0.90625,-0.31250000000000067,0.5982142857142858,-0.2968750000000001,-0.6667500359438654,-0.6667500359438654,-0.6667500389795045,-0.6667500345778308,-0.6667500345778308,-0.6667500304797149,-0.6701349408963164,-0.5,4.440892098500626e-16,-0.11036789297658867,-0.7142857142857144
36,-0.686352976613094,0.44202898550724634,0.4165316045380876,0.5436241610738253,0.5661971830985915,0.06122448979591866,-0.33333333333333337,0.0,0.8333333333333333,0.964923076923077,-0.5799256505576208,0.14285714285714302,-0.3500000000000001,-0.41176470588235303,0.7142857142857142,-0.4999999999999998,-0.9000000000000004,-0.3333333333333336,0.5714285714285705,-0.24999999999999978,-0.6863529766130951,-0.6863529766130951,-0.6863529766130927,-0.6863529766130947,-0.6863529766130947,-0.6863529766130941,-0.6895286722588119,-0.5,4.440892098500626e-16,-0.0769230769230771,-0.7142857142857144
37,-0.7255534757632479,0.5108695652173914,0.49108589951377635,0.5995525727069348,0.5999999999999999,-0.061224489795918324,-0.33333333333333337,0.0,0.8125,0.9605384615384616,-0.6324349442379182,0.10714285714285743,-0.43125000000000036,-0.4852941176470589,0.7142857142857142,-0.5624999999999998,-0.8874999999999993,-0.3750000000000001,0.5178571428571426,-0.15624999999999922,-0.7255588533980928,-0.7255588533980928,-0.725558851880272,-0.7255588483892904,-0.7255588483892904,-0.7255588545364586,-0.7283161349838028,-0.6,4.440892098500626e-16,-0.010033444816053838,-0.7142857142857144
38,-0.7451752404311625,0.5434782608695652,0.526742301458671,0.6286353467561518,0.6169014084507041,-0.12244897959183654,-0.33333333333333337,0.0,0.8020833333333333,0.9583461538461537,-0.6586895910780669,0.08928571428571419,-0.47187500000000027,-0.5220588235294118,0.7142857142857142,-0.5937499999999998,-0.8812499999999996,-0.3958333333333337,0.49107142857142727,-0.109374999999999,-0.7451617940673199,-0.7451617940673199,-0.745161794826229,-0.7451617904245544,-0.7451617904245544,-0.7451617863264419,-0.7477527728316136,-0.6,4.440892098500626e-16,0.023411371237457734,-0.7142857142857144
39,-0.7647539749134018,0.5797101449275361,0.5623987034035656,0.6577181208053691,0.6338028169014085,-0.18367346938775497,-0.33333333333333337,0.0,0.7916666666666667,0.9561538461538461,-0.6849442379182156,0.07142857142857117,-0.5125000000000002,-0.5588235294117647,0.7142857142857142,-0.6249999999999998,-0.875,-0.4166666666666673,0.4642857142857144,-0.06250000000000011,-0.7647647301830905,-0.7647647301830905,-0.7647647324598202,-0.7647647324598219,-0.7647647324598219,-0.7647647324598211,-0.7671465041941089,-0.7,4.440892098500626e-16,0.05685618729096986,-0.7142857142857144
40,-0.8039544740635556,0.6485507246376812,0.6369529983792546,0.7136465324384786,0.6676056338028167,-0.29591836734693844,-0.33333333333333337,0.0,0.7708333333333333,0.9517692307692307,-0.737453531598513,0.03571428571428559,-0.59375,-0.6323529411764706,0.7142857142857142,-0.6874999999999998,-0.8625000000000007,-0.4583333333333338,0.41071428571428514,0.031250000000000444,-0.8039706115215473,-0.8039706115215473,-0.8039706077269997,-0.8039706042360141,-0.8039706042360141,-0.8039706103831836,-0.8059339669190998,-0.7,4.440892098500626e-16,0.123745819397993,-0.7142857142857144
41,-0.8235762387314701,0.6847826086956521,0.6726094003241492,0.7427293064876954,0.6845070422535211,-0.357142857142857,-0.33333333333333337,0.0,0.7604166666666667,0.9495769230769231,-0.7637081784386617,0.017857142857143016,-0.6343750000000004,-0.6691176470588236,0.7142857142857142,-0.7187499999999999,-0.8562499999999993,-0.47916666666666674,0.3839285714285712,0.07812500000000067,-0.8235735476373178,-0.8235735476373178,-0.8235735506729567,-0.8235735462712817,-0.8235735462712817,-0.8235735421731689,-0.8253706047669105,-0.7,4.440892098500626e-16,0.1571906354515047,-0.7142857142857144
42,-0.8431549732137094,0.7210144927536233,0.7082658022690438,0.7718120805369126,0.7070422535211267,-0.41836734693877553,0.33333333333333326,0.0,0.75,0.9473846153846155,-0.7899628252788105,0.0,-0.6750000000000003,-0.7058823529411765,0.7142857142857142,-0.7499999999999999,-0.8499999999999996,-0.5000000000000004,0.357142857142857,0.1250000000000011,-0.8431764883065476,-0.8431764883065476,-0.8431764883065448,-0.8431764883065491,-0.8431764883065491,-0.8431764883065481,-0.8447643361294059,-0.8,4.440892098500626e-16,0.19732441471571893,-0.42857142857142894
